External code,Slice,Phase,VendorInit,VendorTarget,InitProbs,NewProbs
A2C0I1,3,7,A,B,"['1.000', '0.000', '0.000']","['0.041', '0.959', '0.000']"
A2C0I1,3,7,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A2C0I1,3,7,A,equal,"['1.000', '0.000', '0.000']","['0.377', '0.339', '0.284']"
A2C0I1,4,7,A,B,"['1.000', '0.000', '0.000']","['0.038', '0.960', '0.002']"
A2C0I1,4,7,A,C,"['1.000', '0.000', '0.000']","['0.040', '0.010', '0.950']"
A2C0I1,4,7,A,equal,"['1.000', '0.000', '0.000']","['0.355', '0.361', '0.284']"
A2C0I1,5,7,A,B,"['1.000', '0.000', '0.000']","['0.040', '0.957', '0.003']"
A2C0I1,5,7,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.001', '0.951']"
A2C0I1,5,7,A,equal,"['1.000', '0.000', '0.000']","['0.359', '0.355', '0.286']"
A2C0I1,6,7,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A2C0I1,6,7,A,C,"['1.000', '0.000', '0.000']","['0.046', '0.002', '0.952']"
A2C0I1,6,7,A,equal,"['1.000', '0.000', '0.000']","['0.378', '0.339', '0.283']"
A2C0I1,7,7,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
A2C0I1,7,7,A,C,"['1.000', '0.000', '0.000']","['0.046', '0.000', '0.954']"
A2C0I1,7,7,A,equal,"['1.000', '0.000', '0.000']","['0.378', '0.327', '0.295']"
A2C0I1,8,7,A,B,"['1.000', '0.000', '0.000']","['0.039', '0.961', '0.000']"
A2C0I1,8,7,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.001', '0.951']"
A2C0I1,8,7,A,equal,"['1.000', '0.000', '0.000']","['0.375', '0.287', '0.338']"
A2C0I1,9,7,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.952', '0.000']"
A2C0I1,9,7,A,C,"['1.000', '0.000', '0.000']","['0.043', '0.000', '0.957']"
A2C0I1,9,7,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.317', '0.303']"
A2C0I1,10,7,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.001']"
A2C0I1,10,7,A,C,"['1.000', '0.000', '0.000']","['0.155', '0.029', '0.816']"
A2C0I1,10,7,A,equal,"['1.000', '0.000', '0.000']","['0.359', '0.287', '0.354']"
A2C0I1,11,7,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A2C0I1,11,7,A,C,"['1.000', '0.000', '0.000']","['0.212', '0.010', '0.777']"
A2C0I1,11,7,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.294', '0.325']"
A2N8V0,0,0,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.952', '0.002']"
A2N8V0,0,0,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
A2N8V0,0,0,A,equal,"['1.000', '0.000', '0.000']","['0.374', '0.318', '0.308']"
A2N8V0,1,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.000']"
A2N8V0,1,0,A,C,"['1.000', '0.000', '0.000']","['0.045', '0.000', '0.955']"
A2N8V0,1,0,A,equal,"['1.000', '0.000', '0.000']","['0.373', '0.323', '0.304']"
A2N8V0,2,0,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.953', '0.001']"
A2N8V0,2,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A2N8V0,2,0,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.305', '0.315']"
A2N8V0,3,0,A,B,"['1.000', '0.000', '0.000']","['0.053', '0.947', '0.000']"
A2N8V0,3,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A2N8V0,3,0,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.313', '0.304']"
A2N8V0,4,0,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.950', '0.001']"
A2N8V0,4,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A2N8V0,4,0,A,equal,"['1.000', '0.000', '0.000']","['0.363', '0.302', '0.335']"
A2N8V0,5,0,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A2N8V0,5,0,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A2N8V0,5,0,A,equal,"['1.000', '0.000', '0.000']","['0.346', '0.323', '0.331']"
A2N8V0,6,0,A,B,"['1.000', '0.000', '0.000']","['0.087', '0.913', '0.000']"
A2N8V0,6,0,A,C,"['1.000', '0.000', '0.000']","['0.044', '0.000', '0.956']"
A2N8V0,6,0,A,equal,"['1.000', '0.000', '0.000']","['0.418', '0.266', '0.316']"
A2N8V0,7,0,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.953', '0.001']"
A2N8V0,7,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A2N8V0,7,0,A,equal,"['1.000', '0.000', '0.000']","['0.835', '0.063', '0.103']"
A2N8V0,8,0,A,B,"['1.000', '0.000', '0.000']","['0.061', '0.939', '0.000']"
A2N8V0,8,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A2N8V0,8,0,A,equal,"['1.000', '0.000', '0.000']","['0.960', '0.001', '0.039']"
A2N8V0,9,0,A,B,"['1.000', '0.000', '0.000']","['0.102', '0.898', '0.000']"
A2N8V0,9,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A2N8V0,9,0,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.313', '0.305']"
A2N8V0,10,0,A,B,"['1.000', '0.000', '0.000']","['0.070', '0.929', '0.001']"
A2N8V0,10,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A2N8V0,10,0,A,equal,"['1.000', '0.000', '0.000']","['0.378', '0.339', '0.283']"
A2N8V0,0,9,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.001']"
A2N8V0,0,9,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A2N8V0,0,9,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.335', '0.285']"
A2N8V0,1,9,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
A2N8V0,1,9,A,C,"['1.000', '0.000', '0.000']","['0.033', '0.000', '0.967']"
A2N8V0,1,9,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.315', '0.306']"
A2N8V0,2,9,A,B,"['1.000', '0.000', '0.000']","['0.044', '0.955', '0.000']"
A2N8V0,2,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A2N8V0,2,9,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.327', '0.291']"
A2N8V0,3,9,A,B,"['1.000', '0.000', '0.000']","['0.051', '0.949', '0.000']"
A2N8V0,3,9,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A2N8V0,3,9,A,equal,"['1.000', '0.000', '0.000']","['0.342', '0.341', '0.317']"
A2N8V0,4,9,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.000']"
A2N8V0,4,9,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
A2N8V0,4,9,A,equal,"['1.000', '0.000', '0.000']","['0.366', '0.314', '0.321']"
A2N8V0,5,9,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A2N8V0,5,9,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
A2N8V0,5,9,A,equal,"['1.000', '0.000', '0.000']","['0.369', '0.321', '0.310']"
A2N8V0,6,9,A,B,"['1.000', '0.000', '0.000']","['0.071', '0.929', '0.000']"
A2N8V0,6,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A2N8V0,6,9,A,equal,"['1.000', '0.000', '0.000']","['0.999', '0.001', '0.000']"
A2N8V0,7,9,A,B,"['1.000', '0.000', '0.000']","['0.045', '0.951', '0.005']"
A2N8V0,7,9,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A2N8V0,7,9,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.318', '0.302']"
A2N8V0,8,9,A,B,"['1.000', '0.000', '0.000']","['0.071', '0.929', '0.000']"
A2N8V0,8,9,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A2N8V0,8,9,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.287', '0.331']"
A2N8V0,9,9,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.953', '0.000']"
A2N8V0,9,9,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A2N8V0,9,9,A,equal,"['1.000', '0.000', '0.000']","['0.385', '0.315', '0.300']"
A2N8V0,10,9,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A2N8V0,10,9,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A2N8V0,10,9,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.307', '0.311']"
A3H1O5,0,0,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.000']"
A3H1O5,0,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A3H1O5,0,0,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.299', '0.319']"
A3H1O5,1,0,A,B,"['1.000', '0.000', '0.000']","['0.043', '0.954', '0.002']"
A3H1O5,1,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A3H1O5,1,0,A,equal,"['1.000', '0.000', '0.000']","['0.380', '0.306', '0.314']"
A3H1O5,2,0,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.001']"
A3H1O5,2,0,A,C,"['1.000', '0.000', '0.000']","['0.047', '0.000', '0.953']"
A3H1O5,2,0,A,equal,"['1.000', '0.000', '0.000']","['0.379', '0.312', '0.309']"
A3H1O5,3,0,A,B,"['1.000', '0.000', '0.000']","['0.057', '0.937', '0.006']"
A3H1O5,3,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A3H1O5,3,0,A,equal,"['1.000', '0.000', '0.000']","['0.341', '0.348', '0.311']"
A3H1O5,4,0,A,B,"['1.000', '0.000', '0.000']","['0.081', '0.919', '0.000']"
A3H1O5,4,0,A,C,"['1.000', '0.000', '0.000']","['0.044', '0.000', '0.956']"
A3H1O5,4,0,A,equal,"['1.000', '0.000', '0.000']","['0.853', '0.098', '0.049']"
A3H1O5,5,0,A,B,"['1.000', '0.000', '0.000']","['0.072', '0.928', '0.000']"
A3H1O5,5,0,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A3H1O5,5,0,A,equal,"['1.000', '0.000', '0.000']","['0.439', '0.203', '0.358']"
A3H1O5,6,0,A,B,"['1.000', '0.000', '0.000']","['0.086', '0.914', '0.000']"
A3H1O5,6,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A3H1O5,6,0,A,equal,"['1.000', '0.000', '0.000']","['0.369', '0.294', '0.337']"
A3H1O5,7,0,A,B,"['1.000', '0.000', '0.000']","['0.105', '0.895', '0.000']"
A3H1O5,7,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A3H1O5,7,0,A,equal,"['1.000', '0.000', '0.000']","['0.356', '0.348', '0.296']"
A3H1O5,8,0,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A3H1O5,8,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A3H1O5,8,0,A,equal,"['1.000', '0.000', '0.000']","['0.370', '0.291', '0.339']"
A3H1O5,9,0,A,B,"['1.000', '0.000', '0.000']","['0.041', '0.959', '0.000']"
A3H1O5,9,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A3H1O5,9,0,A,equal,"['1.000', '0.000', '0.000']","['0.358', '0.354', '0.288']"
A3H1O5,10,0,A,B,"['1.000', '0.000', '0.000']","['0.457', '0.543', '0.000']"
A3H1O5,10,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A3H1O5,10,0,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.304', '0.313']"
A3H1O5,0,12,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.000']"
A3H1O5,0,12,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A3H1O5,0,12,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.304', '0.314']"
A3H1O5,1,12,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.952', '0.002']"
A3H1O5,1,12,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A3H1O5,1,12,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.292', '0.327']"
A3H1O5,2,12,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.952', '0.001']"
A3H1O5,2,12,A,C,"['1.000', '0.000', '0.000']","['0.021', '0.000', '0.979']"
A3H1O5,2,12,A,equal,"['1.000', '0.000', '0.000']","['0.379', '0.310', '0.310']"
A3H1O5,3,12,A,B,"['1.000', '0.000', '0.000']","['0.059', '0.939', '0.002']"
A3H1O5,3,12,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A3H1O5,3,12,A,equal,"['1.000', '0.000', '0.000']","['0.352', '0.330', '0.317']"
A3H1O5,4,12,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A3H1O5,4,12,A,C,"['1.000', '0.000', '0.000']","['0.035', '0.000', '0.965']"
A3H1O5,4,12,A,equal,"['1.000', '0.000', '0.000']","['0.708', '0.058', '0.234']"
A3H1O5,5,12,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A3H1O5,5,12,A,C,"['1.000', '0.000', '0.000']","['0.046', '0.000', '0.954']"
A3H1O5,5,12,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.289', '0.331']"
A3H1O5,6,12,A,B,"['1.000', '0.000', '0.000']","['0.055', '0.945', '0.000']"
A3H1O5,6,12,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A3H1O5,6,12,A,equal,"['1.000', '0.000', '0.000']","['0.330', '0.382', '0.288']"
A3H1O5,7,12,A,B,"['1.000', '0.000', '0.000']","['0.066', '0.934', '0.000']"
A3H1O5,7,12,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A3H1O5,7,12,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.302', '0.316']"
A3H1O5,8,12,A,B,"['1.000', '0.000', '0.000']","['0.110', '0.878', '0.012']"
A3H1O5,8,12,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A3H1O5,8,12,A,equal,"['1.000', '0.000', '0.000']","['0.365', '0.313', '0.322']"
A3H1O5,9,12,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.952', '0.000']"
A3H1O5,9,12,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A3H1O5,9,12,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.307', '0.311']"
A3H1O5,10,12,A,B,"['1.000', '0.000', '0.000']","['0.673', '0.326', '0.001']"
A3H1O5,10,12,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A3H1O5,10,12,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.301', '0.317']"
A4B5U4,0,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
A4B5U4,0,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A4B5U4,0,0,A,equal,"['1.000', '0.000', '0.000']","['0.998', '0.001', '0.001']"
A4B5U4,1,0,A,B,"['1.000', '0.000', '0.000']","['0.044', '0.953', '0.003']"
A4B5U4,1,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,1,0,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.313', '0.304']"
A4B5U4,2,0,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.951', '0.002']"
A4B5U4,2,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,2,0,A,equal,"['1.000', '0.000', '0.000']","['0.765', '0.000', '0.235']"
A4B5U4,3,0,A,B,"['1.000', '0.000', '0.000']","['0.161', '0.832', '0.007']"
A4B5U4,3,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,3,0,A,equal,"['1.000', '0.000', '0.000']","['0.997', '0.000', '0.003']"
A4B5U4,4,0,A,B,"['1.000', '0.000', '0.000']","['0.042', '0.957', '0.001']"
A4B5U4,4,0,A,C,"['1.000', '0.000', '0.000']","['0.045', '0.000', '0.955']"
A4B5U4,4,0,A,equal,"['1.000', '0.000', '0.000']","['0.726', '0.137', '0.137']"
A4B5U4,5,0,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.000']"
A4B5U4,5,0,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A4B5U4,5,0,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.303', '0.317']"
A4B5U4,6,0,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.953', '0.000']"
A4B5U4,6,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,6,0,A,equal,"['1.000', '0.000', '0.000']","['0.647', '0.236', '0.117']"
A4B5U4,7,0,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.953', '0.000']"
A4B5U4,7,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A4B5U4,7,0,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.309', '0.310']"
A4B5U4,8,0,A,B,"['1.000', '0.000', '0.000']","['0.063', '0.937', '0.000']"
A4B5U4,8,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,8,0,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.322', '0.296']"
A4B5U4,9,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.000']"
A4B5U4,9,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,9,0,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.327', '0.291']"
A4B5U4,10,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
A4B5U4,10,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A4B5U4,10,0,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.327', '0.290']"
A4B5U4,11,0,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A4B5U4,11,0,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A4B5U4,11,0,A,equal,"['1.000', '0.000', '0.000']","['0.377', '0.339', '0.284']"
A4B5U4,12,0,A,B,"['1.000', '0.000', '0.000']","['0.043', '0.957', '0.000']"
A4B5U4,12,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,12,0,A,equal,"['1.000', '0.000', '0.000']","['0.472', '0.354', '0.174']"
A4B5U4,13,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
A4B5U4,13,0,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A4B5U4,13,0,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.318', '0.300']"
A4B5U4,0,10,A,B,"['1.000', '0.000', '0.000']","['0.042', '0.951', '0.007']"
A4B5U4,0,10,A,C,"['1.000', '0.000', '0.000']","['0.046', '0.000', '0.954']"
A4B5U4,0,10,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.303', '0.317']"
A4B5U4,1,10,A,B,"['1.000', '0.000', '0.000']","['0.548', '0.382', '0.070']"
A4B5U4,1,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,1,10,A,equal,"['1.000', '0.000', '0.000']","['0.361', '0.286', '0.352']"
A4B5U4,2,10,A,B,"['1.000', '0.000', '0.000']","['0.040', '0.950', '0.010']"
A4B5U4,2,10,A,C,"['1.000', '0.000', '0.000']","['0.131', '0.000', '0.869']"
A4B5U4,2,10,A,equal,"['1.000', '0.000', '0.000']","['0.679', '0.000', '0.321']"
A4B5U4,3,10,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.950', '0.003']"
A4B5U4,3,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,3,10,A,equal,"['1.000', '0.000', '0.000']","['0.708', '0.000', '0.292']"
A4B5U4,4,10,A,B,"['1.000', '0.000', '0.000']","['0.031', '0.951', '0.018']"
A4B5U4,4,10,A,C,"['1.000', '0.000', '0.000']","['0.049', '0.000', '0.951']"
A4B5U4,4,10,A,equal,"['1.000', '0.000', '0.000']","['0.368', '0.320', '0.312']"
A4B5U4,5,10,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.001']"
A4B5U4,5,10,A,C,"['1.000', '0.000', '0.000']","['0.044', '0.000', '0.956']"
A4B5U4,5,10,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.316', '0.302']"
A4B5U4,6,10,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.000']"
A4B5U4,6,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,6,10,A,equal,"['1.000', '0.000', '0.000']","['0.370', '0.308', '0.322']"
A4B5U4,7,10,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A4B5U4,7,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,7,10,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.319', '0.300']"
A4B5U4,8,10,A,B,"['1.000', '0.000', '0.000']","['0.055', '0.945', '0.000']"
A4B5U4,8,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,8,10,A,equal,"['1.000', '0.000', '0.000']","['0.418', '0.331', '0.252']"
A4B5U4,9,10,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
A4B5U4,9,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,9,10,A,equal,"['1.000', '0.000', '0.000']","['0.453', '0.362', '0.185']"
A4B5U4,10,10,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A4B5U4,10,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,10,10,A,equal,"['1.000', '0.000', '0.000']","['0.383', '0.329', '0.288']"
A4B5U4,11,10,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A4B5U4,11,10,A,C,"['1.000', '0.000', '0.000']","['0.048', '0.000', '0.952']"
A4B5U4,11,10,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.334', '0.285']"
A4B5U4,12,10,A,B,"['1.000', '0.000', '0.000']","['0.043', '0.957', '0.000']"
A4B5U4,12,10,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4B5U4,12,10,A,equal,"['1.000', '0.000', '0.000']","['0.617', '0.336', '0.048']"
A4B5U4,13,10,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
A4B5U4,13,10,A,C,"['1.000', '0.000', '0.000']","['0.022', '0.000', '0.978']"
A4B5U4,13,10,A,equal,"['1.000', '0.000', '0.000']","['0.799', '0.160', '0.041']"
A4J4S4,0,0,A,B,"['0.989', '0.011', '0.000']","['0.023', '0.977', '0.000']"
A4J4S4,0,0,A,C,"['0.989', '0.011', '0.000']","['0.038', '0.011', '0.951']"
A4J4S4,0,0,A,equal,"['0.989', '0.011', '0.000']","['0.460', '0.516', '0.024']"
A4J4S4,1,0,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A4J4S4,1,0,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4J4S4,1,0,A,equal,"['1.000', '0.000', '0.000']","['0.507', '0.081', '0.413']"
A4J4S4,2,0,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.953', '0.001']"
A4J4S4,2,0,A,C,"['1.000', '0.000', '0.000']","['0.039', '0.010', '0.950']"
A4J4S4,2,0,A,equal,"['1.000', '0.000', '0.000']","['0.369', '0.347', '0.284']"
A4J4S4,3,0,A,B,"['1.000', '0.000', '0.000']","['0.034', '0.965', '0.000']"
A4J4S4,3,0,A,C,"['1.000', '0.000', '0.000']","['0.041', '0.009', '0.950']"
A4J4S4,3,0,A,equal,"['1.000', '0.000', '0.000']","['0.374', '0.342', '0.284']"
A4J4S4,4,0,A,B,"['1.000', '0.000', '0.000']","['0.047', '0.952', '0.001']"
A4J4S4,4,0,A,C,"['1.000', '0.000', '0.000']","['0.041', '0.024', '0.935']"
A4J4S4,4,0,A,equal,"['1.000', '0.000', '0.000']","['0.367', '0.350', '0.283']"
A4J4S4,5,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.950', '0.001']"
A4J4S4,5,0,A,C,"['1.000', '0.000', '0.000']","['0.177', '0.131', '0.693']"
A4J4S4,5,0,A,equal,"['1.000', '0.000', '0.000']","['0.422', '0.415', '0.163']"
A4J4S4,6,0,A,B,"['1.000', '0.000', '0.000']","['0.048', '0.951', '0.000']"
A4J4S4,6,0,A,C,"['1.000', '0.000', '0.000']","['0.029', '0.021', '0.950']"
A4J4S4,6,0,A,equal,"['1.000', '0.000', '0.000']","['0.373', '0.359', '0.267']"
A4J4S4,7,0,A,B,"['1.000', '0.000', '0.000']","['0.046', '0.951', '0.003']"
A4J4S4,7,0,A,C,"['1.000', '0.000', '0.000']","['0.127', '0.030', '0.843']"
A4J4S4,7,0,A,equal,"['1.000', '0.000', '0.000']","['0.532', '0.374', '0.094']"
A4J4S4,8,0,A,B,"['1.000', '0.000', '0.000']","['0.043', '0.950', '0.006']"
A4J4S4,8,0,A,C,"['1.000', '0.000', '0.000']","['0.035', '0.014', '0.950']"
A4J4S4,8,0,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.315', '0.303']"
A4J4S4,9,0,A,B,"['1.000', '0.000', '0.000']","['0.044', '0.956', '0.000']"
A4J4S4,9,0,A,C,"['1.000', '0.000', '0.000']","['0.178', '0.114', '0.708']"
A4J4S4,9,0,A,equal,"['1.000', '0.000', '0.000']","['0.547', '0.448', '0.005']"
A4J4S4,10,0,A,B,"['1.000', '0.000', '0.000']","['0.049', '0.951', '0.000']"
A4J4S4,10,0,A,C,"['1.000', '0.000', '0.000']","['0.055', '0.033', '0.912']"
A4J4S4,10,0,A,equal,"['1.000', '0.000', '0.000']","['0.381', '0.297', '0.321']"
A4J4S4,0,7,A,B,"['0.991', '0.009', '0.000']","['0.008', '0.991', '0.000']"
A4J4S4,0,7,A,C,"['0.991', '0.009', '0.000']","['0.030', '0.019', '0.950']"
A4J4S4,0,7,A,equal,"['0.991', '0.009', '0.000']","['0.638', '0.342', '0.020']"
A4J4S4,1,7,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
A4J4S4,1,7,A,C,"['1.000', '0.000', '0.000']","['0.050', '0.000', '0.950']"
A4J4S4,1,7,A,equal,"['1.000', '0.000', '0.000']","['0.382', '0.317', '0.301']"
A4J4S4,2,7,A,B,"['1.000', '0.000', '0.000']","['0.050', '0.950', '0.000']"
